table_name,field_name,language,translation,record_id,record_sub_id,field_value
stops,stop_name,ja-Hrkt,まつえほいくえんまえ,,,松枝保育園前
stops,stop_name,ja,松枝橋,,,松枝橋
stops,stop_name,en,Matsue-bashi Bridge,,,松枝橋
stops,stop_name,ja-Hrkt,まつえばし,,,松枝橋
stops,stop_name,ja,松竹,,,松竹
stops,stop_name,en,Matsutake,,,松竹
stops,stop_name,ja-Hrkt,まつたけ,,,松竹
stops,stop_name,ja,松葉,,,松葉
stops,stop_name,en,Matsuba,,,松葉
stops,stop_name,ja-Hrkt,まつば,,,松葉
stops,stop_name,ja,板小屋,,,板小屋
stops,stop_name,en,Itagoya,,,板小屋
stops,stop_name,ja-Hrkt,いたごや,,,板小屋
stops,stop_name,ja,柏木野,,,柏木野
stops,stop_name,en,Kashiwagino,,,柏木野
stops,stop_name,ja-Hrkt,かしわぎの,,,柏木野
stops,stop_name,ja,栃久保,,,栃久保
stops,stop_name,en,Tochikubo,,,栃久保
stops,stop_name,ja-Hrkt,とちくぼ,,,栃久保
stops,stop_name,ja,栄小学校,,,栄小学校
stops,stop_name,en,Sakae ES,,,栄小学校
stops,stop_name,ja-Hrkt,さかえしょうがっこう,,,栄小学校
stops,stop_name,ja,栄小学校入口,,,栄小学校入口
stops,stop_name,en,Sakae ES　Iriguchi,,,栄小学校入口
stops,stop_name,ja-Hrkt,さかえしょうがっこう,,,栄小学校入口
stops,stop_name,ja,栄町１丁目,,,栄町１丁目
stops,stop_name,en,Sakaecho 1-chome,,,栄町１丁目
stops,stop_name,ja-Hrkt,さかえちょういっちょうめ,,,栄町１丁目
stops,stop_name,ja,栄町１丁目西,,,栄町１丁目西
stops,stop_name,en,Sakaecho 1-chome Nishi,,,栄町１丁目西
stops,stop_name,ja-Hrkt,さかえちょういっちょうめにし,,,栄町１丁目西
stops,stop_name,ja,栄町２丁目,,,栄町２丁目
stops,stop_name,en,Sakaecho  2-chome,,,栄町２丁目
stops,stop_name,ja-Hrkt,さかえちょうにちょうめ,,,栄町２丁目
stops,stop_name,ja,栄町２丁目北,,,栄町２丁目北
stops,stop_name,en,Sakaecho 2-chome Kita,,,栄町２丁目北
stops,stop_name,ja-Hrkt,さかえちょうにちょうめきた,,,栄町２丁目北
stops,stop_name,ja,栄町４丁目,,,栄町４丁目
stops,stop_name,en,Sakaecho  4-chome,,,栄町４丁目
stops,stop_name,ja-Hrkt,さかえちょうよんちょうめ,,,栄町４丁目
stops,stop_name,ja,栄町５丁目,,,栄町５丁目
stops,stop_name,en,Sakaecho  5-chome,,,栄町５丁目
stops,stop_name,ja-Hrkt,さかえちょうごちょうめ,,,栄町５丁目
stops,stop_name,ja,栄町５丁目北,,,栄町５丁目北
stops,stop_name,en,Sakaecho  5-chome Kita,,,栄町５丁目北
stops,stop_name,ja-Hrkt,さかえちょうごちょうめきた,,,栄町５丁目北
stops,stop_name,ja,桃ヶ沢,,,桃ヶ沢
stops,stop_name,en,Momogasawa,,,桃ヶ沢
stops,stop_name,ja-Hrkt,ももがさわ,,,桃ヶ沢
stops,stop_name,ja,桑の葉,,,桑の葉
stops,stop_name,en,Kuwanoha,,,桑の葉
stops,stop_name,ja-Hrkt,くわのは,,,桑の葉
stops,stop_name,ja,桑並木通り,,,桑並木通り
stops,stop_name,en,Kuwanamiki dori,,,桑並木通り
stops,stop_name,ja-Hrkt,くわなみきどおり,,,桑並木通り
stops,stop_name,ja,桑志高校,,,桑志高校
stops,stop_name,en,Soshi HS,,,桑志高校
stops,stop_name,ja-Hrkt,そうしこうこう,,,桑志高校
stops,stop_name,ja,桜平,,,桜平
stops,stop_name,en,Sakuradaira,,,桜平
stops,stop_name,ja-Hrkt,さくらだいら,,,桜平
stops,stop_name,ja,桜木,,,桜木
stops,stop_name,en,Sakuragi,,,桜木
stops,stop_name,ja-Hrkt,さくらぎ,,,桜木
stops,stop_name,ja,桜木西,,,桜木西
stops,stop_name,en,Sakuragi-nishi,,,桜木西
stops,stop_name,ja-Hrkt,さくらぎにし,,,桜木西
stops,stop_name,ja,桜株,,,桜株
stops,stop_name,en,Sakurakabu,,,桜株
stops,stop_name,ja-Hrkt,さくらかぶ,,,桜株
stops,stop_name,ja,桧村,,,桧村
stops,stop_name,en,Himura,,,桧村
stops,stop_name,ja-Hrkt,ひむら,,,桧村
stops,stop_name,ja,梅久保,,,梅久保
stops,stop_name,en,Umekubo,,,梅久保
stops,stop_name,ja-Hrkt,うめくぼ,,,梅久保
stops,stop_name,ja,梅坪町,,,梅坪町
stops,stop_name,en,Umetsubocho,,,梅坪町
stops,stop_name,ja-Hrkt,うめつぼちょう,,,梅坪町
stops,stop_name,ja,棚沢橋,,,棚沢橋
stops,stop_name,en,Tanazawa-bashi Bridge,,,棚沢橋
stops,stop_name,ja-Hrkt,たなざわばし,,,棚沢橋
stops,stop_name,ja,森下,,,森下
stops,stop_name,en,Morishita,,,森下
stops,stop_name,ja-Hrkt,もりした,,,森下
stops,stop_name,ja,森山会館,,,森山会館
stops,stop_name,en,Moriyamakaikan,,,森山会館
stops,stop_name,ja-Hrkt,もりやまかいかん,,,森山会館
stops,stop_name,ja,森山北,,,森山北
stops,stop_name,en,Moriyama-kita,,,森山北
stops,stop_name,ja-Hrkt,もりやまきた,,,森山北
stops,stop_name,ja,森林科学園,,,森林科学園
stops,stop_name,en,Tama Forest Science Garden,,,森林科学園
stops,stop_name,ja-Hrkt,しんりんかがくえん,,,森林科学園
stops,stop_name,ja,森沢橋,,,森沢橋
stops,stop_name,en,Morisawa-bashi Bridge,,,森沢橋
stops,stop_name,ja-Hrkt,もりさわばし,,,森沢橋
stops,stop_name,ja,楢原町,,,楢原町
stops,stop_name,en,Narahara-bus office,,,楢原町
stops,stop_name,ja-Hrkt,ならはらちょう,,,楢原町
stops,stop_name,ja,榎木,,,榎木
stops,stop_name,en,Enoki,,,榎木
stops,stop_name,ja-Hrkt,えのき,,,榎木
stops,stop_name,ja,横山町,,,横山町
stops,stop_name,en,Yokoyamacho,,,横山町
stops,stop_name,ja-Hrkt,よこやまちょう,,,横山町
stops,stop_name,ja,横山町３丁目,,,横山町３丁目
stops,stop_name,en,Yokoyamacho 3-chome,,,横山町３丁目
stops,stop_name,ja-Hrkt,よこやまちょうさんちょうめ,,,横山町３丁目
stops,stop_name,ja,横川,,,横川
stops,stop_name,en,Yokokawa,,,横川
stops,stop_name,ja-Hrkt,よこかわ,,,横川
stops,stop_name,ja,横川ちびっこ広場,,,横川ちびっこ広場
stops,stop_name,en,Yokokawa-chibikko Park,,,横川ちびっこ広場
stops,stop_name,ja-Hrkt,よこかわちびっこひろば,,,横川ちびっこ広場
stops,stop_name,ja,横川下原公園入口,,,横川下原公園入口
stops,stop_name,en,Yokokawashitahara Park Iriguchi,,,横川下原公園入口
stops,stop_name,ja-Hrkt,よこかわしたはらこうえんいりぐち,,,横川下原公園入口
stops,stop_name,ja,横川弁天池公園,,,横川弁天池公園
stops,stop_name,en,Yokokawabentenike Park,,,横川弁天池公園
stops,stop_name,ja-Hrkt,よこかわべんてんいけこうえん,,,横川弁天池公園
stops,stop_name,ja,横川橋公園,,,横川橋公園
stops,stop_name,en,Yokokawabashi  Park,,,横川橋公園
stops,stop_name,ja-Hrkt,よこかわばしこうえん,,,横川橋公園
stops,stop_name,ja,横川町住宅,,,横川町住宅
stops,stop_name,en,Yokokawacho-jutaku,,,横川町住宅
stops,stop_name,ja-Hrkt,よこかわちょうじゅうたく,,,横川町住宅
stops,stop_name,ja,横沢,,,横沢
stops,stop_name,en,Yokosawa,,,横沢
stops,stop_name,ja-Hrkt,よこさわ,,,横沢
stops,stop_name,ja,橋場,,,橋場
stops,stop_name,en,Hashiba,,,橋場
stops,stop_name,ja-Hrkt,はしば,,,橋場
stops,stop_name,ja,橋本五差路,,,橋本五差路
stops,stop_name,en,Hashimoto-gosaro,,,橋本五差路
stops,stop_name,ja-Hrkt,はしもとごさろ,,,橋本五差路
stops,stop_name,ja,橋本駅,,,橋本駅
stops,stop_name,en,Hashimoto Sta,,,橋本駅
stops,stop_name,ja-Hrkt,はしもとえき,,,橋本駅
stops,stop_name,ja,橋本駅南入口,,,橋本駅南入口
stops,stop_name,en,Hashimotorki-minamiiriguchi,,,橋本駅南入口
stops,stop_name,ja-Hrkt,はしもとえきみなみいりぐちこうさてん,,,橋本駅南入口
stops,stop_name,ja,橋詰,,,橋詰
stops,stop_name,en,Hashizume,,,橋詰
stops,stop_name,ja-Hrkt,はしづめ,,,橋詰
stops,stop_name,ja,檜原小前,,,檜原小前
stops,stop_name,en,Hinohara ES,,,檜原小前
stops,stop_name,ja-Hrkt,ひのはらしょうまえ,,,檜原小前
stops,stop_name,ja,檜沢,,,檜沢
stops,stop_name,en,Hinokisawa,,,檜沢
stops,stop_name,ja-Hrkt,ひのきさわ,,,檜沢
stops,stop_name,ja,武蔵五日市駅,,,武蔵五日市駅
stops,stop_name,en,Musashi-Itsukaichi Sta．,,,武蔵五日市駅
stops,stop_name,ja-Hrkt,むさしいつかいちえき,,,武蔵五日市駅
stops,stop_name,ja,武蔵増戸駅,,,武蔵増戸駅
stops,stop_name,en,Musashi-masuko Sta．,,,武蔵増戸駅
stops,stop_name,ja-Hrkt,むさしますこえき,,,武蔵増戸駅
stops,stop_name,ja,武蔵引田駅入口,,,武蔵引田駅入口
stops,stop_name,en,Musashi-hikida Sta．Iriguchi,,,武蔵引田駅入口
stops,stop_name,ja-Hrkt,むさしひきだえきいりぐち,,,武蔵引田駅入口
stops,stop_name,ja,武蔵野公園前,,,武蔵野公園前
stops,stop_name,en,Musashino Ｐark Ｍae,,,武蔵野公園前
stops,stop_name,ja-Hrkt,むさしのこうえんまえ,,,武蔵野公園前
stops,stop_name,ja,武蔵野公園西,,,武蔵野公園西
stops,stop_name,en,Musashino Ｐark Ｎishi,,,武蔵野公園西
stops,stop_name,ja-Hrkt,むさしのこうえんにし,,,武蔵野公園西
stops,stop_name,ja,水口,,,水口
stops,stop_name,en,Minokuchi,,,水口
stops,stop_name,ja-Hrkt,みのくち,,,水口
stops,stop_name,ja,水木公園上,,,水木公園上
stops,stop_name,en,Mizuki Park Ue,,,水木公園上
stops,stop_name,ja-Hrkt,みずきこうえんうえ,,,水木公園上
stops,stop_name,ja,水根,,,水根
stops,stop_name,en,Mizune,,,水根
stops,stop_name,ja-Hrkt,みずね,,,水根
stops,stop_name,ja,水無瀬橋,,,水無瀬橋
stops,stop_name,en,Minase-bashi  Bridge,,,水無瀬橋
stops,stop_name,ja-Hrkt,みなせばし,,,水無瀬橋
stops,stop_name,ja,水道事務所,,,水道事務所
stops,stop_name,en,Waterworks　Office,,,水道事務所
stops,stop_name,ja-Hrkt,すいどうじむしょ,,,水道事務所
stops,stop_name,ja,永田橋,,,永田橋
stops,stop_name,en,Nagata-bashi Bridge,,,永田橋
stops,stop_name,ja-Hrkt,ながたばし,,,永田橋
stops,stop_name,ja,江戸街道公園,,,江戸街道公園
stops,stop_name,en,Edo Kaidou Park,,,江戸街道公園
stops,stop_name,ja-Hrkt,えどかいどうこうえん,,,江戸街道公園
stops,stop_name,ja,池の尻,,,池の尻
stops,stop_name,en,Ikenoshiri,,,池の尻
stops,stop_name,ja-Hrkt,いけのしり,,,池の尻
stops,stop_name,ja,沢井駅入口,,,沢井駅入口
stops,stop_name,en,Sawai Sta．,,,沢井駅入口
stops,stop_name,ja-Hrkt,さわいえきいりぐち,,,沢井駅入口
stops,stop_name,ja,沢戸橋,,,沢戸橋
stops,stop_name,en,Sawado-bashi Bridge,,,沢戸橋
stops,stop_name,ja-Hrkt,さわとばし,,,沢戸橋
stops,stop_name,ja,沢淵,,,沢淵
stops,stop_name,en,Sawabuchi,,,沢淵
stops,stop_name,ja-Hrkt,さわぶち,,,沢淵
stops,stop_name,ja,河辺北,,,河辺北
stops,stop_name,en,Kabe-kita,,,河辺北
stops,stop_name,ja-Hrkt,かべきた,,,河辺北
stops,stop_name,ja,河辺駅入口,,,河辺駅入口
stops,stop_name,en,Kabe Sta．Iriguchi,,,河辺駅入口
stops,stop_name,ja-Hrkt,かべえきいりぐち,,,河辺駅入口
stops,stop_name,ja,河辺駅北口,,,河辺駅北口
stops,stop_name,en,Kabe Sta． North Exit,,,河辺駅北口
stops,stop_name,ja-Hrkt,かべえききたぐち,,,河辺駅北口
stops,stop_name,ja,河辺駅南口,,,河辺駅南口
stops,stop_name,en,Kabe Sta． Ｓouth Ｅxit,,,河辺駅南口
stops,stop_name,ja-Hrkt,かべえきみなみぐち,,,河辺駅南口
stops,stop_name,ja,油平,,,油平
stops,stop_name,en,Aburadai,,,油平
stops,stop_name,ja-Hrkt,あぶらだい,,,油平
stops,stop_name,ja,油平北,,,油平北
stops,stop_name,en,Aburadai-kita,,,油平北
stops,stop_name,ja-Hrkt,あぶらだいきた,,,油平北
stops,stop_name,ja,油平東,,,油平東
stops,stop_name,en,Aburadai-higashi,,,油平東
stops,stop_name,ja-Hrkt,あぶらだいひがし,,,油平東
stops,stop_name,ja,泉町,,,泉町
stops,stop_name,en,Izumicho,,,泉町
stops,stop_name,ja-Hrkt,いずみちょう,,,泉町
stops,stop_name,ja,泉町住宅,,,泉町住宅
stops,stop_name,en,Izumicho-jutaku,,,泉町住宅
stops,stop_name,ja-Hrkt,いずみちょうじゅうたく,,,泉町住宅
stops,stop_name,ja,浅川原,,,浅川原
stops,stop_name,en,Asakawahara,,,浅川原
stops,stop_name,ja-Hrkt,あさかわはら,,,浅川原
stops,stop_name,ja,浅川大橋南,,,浅川大橋南
stops,stop_name,en,Asakawa-ohashi Bridge minami,,,浅川大橋南
stops,stop_name,ja-Hrkt,あさかわおおはしみなみ,,,浅川大橋南
stops,stop_name,ja,浅川橋,,,浅川橋
stops,stop_name,en,Asakawa-bashi  Bridge,,,浅川橋
stops,stop_name,ja-Hrkt,あさかわばし,,,浅川橋
stops,stop_name,ja,浅間尾根登山口,,,浅間尾根登山口
stops,stop_name,en,Sengenone Trailhead,,,浅間尾根登山口
stops,stop_name,ja-Hrkt,せんげんおねとざんぐち,,,浅間尾根登山口
stops,stop_name,ja,海入道,,,海入道
stops,stop_name,en,Kainyudo,,,海入道
stops,stop_name,ja-Hrkt,かいにゅうどう,,,海入道
stops,stop_name,ja,深山橋,,,深山橋
stops,stop_name,en,Miyama-bashi Bridge,,,深山橋
stops,stop_name,ja-Hrkt,みやまばし,,,深山橋
stops,stop_name,ja,清川交通遊園,,,清川交通遊園
stops,stop_name,en,Kiyokawa  Traffic  Pleasance,,,清川交通遊園
stops,stop_name,ja-Hrkt,きよかわこうつうゆうえん,,,清川交通遊園
stops,stop_name,ja,清川１号公園,,,清川１号公園
stops,stop_name,en,Kiyokawa 1st Park,,,清川１号公園
stops,stop_name,ja-Hrkt,きよかわいちごうこうえん,,,清川１号公園
stops,stop_name,ja,清東橋,,,清東橋
stops,stop_name,en,Seito-bashi Bridge,,,清東橋
stops,stop_name,ja-Hrkt,せいとうばし,,,清東橋
stops,stop_name,ja,清流東,,,清流東
stops,stop_name,en,Seiryu-higashi,,,清流東
stops,stop_name,ja-Hrkt,せいりゅうひがし,,,清流東
stops,stop_name,ja,清流西,,,清流西
stops,stop_name,en,Seiryu-nishi,,,清流西
stops,stop_name,ja-Hrkt,せいりゅうにし,,,清流西
stops,stop_name,ja,清見ヶ丘,,,清見ヶ丘
stops,stop_name,en,Kiyomigaoka,,,清見ヶ丘
stops,stop_name,ja-Hrkt,きよみがおか,,,清見ヶ丘
stops,stop_name,ja,渕上,,,渕上
stops,stop_name,en,Fuchigami,,,渕上
stops,stop_name,ja-Hrkt,ふちがみ,,,渕上
stops,stop_name,ja,温泉センター,,,温泉センター
stops,stop_name,en,Kazumanoyu Hot Spring,,,温泉センター
stops,stop_name,ja-Hrkt,おんせんせんたー,,,温泉センター
stops,stop_name,ja,湯場,,,湯場
stops,stop_name,en,Yuba,,,湯場
stops,stop_name,ja-Hrkt,ゆば,,,湯場
stops,stop_name,ja,滝,,,滝
stops,stop_name,en,Taki,,,滝
stops,stop_name,ja-Hrkt,たき,,,滝
stops,stop_name,ja,滝のり沢,,,滝のり沢
stops,stop_name,en,Takinorisawa,,,滝のり沢
stops,stop_name,ja-Hrkt,たきのりさわ,,,滝のり沢
stops,stop_name,ja,滝原新橋,,,滝原新橋
stops,stop_name,en,Takihara-shimbashi Bridge,,,滝原新橋
stops,stop_name,ja-Hrkt,たきはらしんばし,,,滝原新橋
stops,stop_name,ja,滝山城址下,,,滝山城址下
stops,stop_name,en,Takiyama Castle ruin,,,滝山城址下
stops,stop_name,ja-Hrkt,たきやまじょうしした,,,滝山城址下
stops,stop_name,ja,滝山１丁目,,,滝山１丁目
stops,stop_name,en,Takiyama 1-chome,,,滝山１丁目
stops,stop_name,ja-Hrkt,たきやまいっちょうめ,,,滝山１丁目
stops,stop_name,ja,滝山２丁目,,,滝山２丁目
stops,stop_name,en,Takiyama 2-chome,,,滝山２丁目
stops,stop_name,ja-Hrkt,たきやまにちょうめ,,,滝山２丁目
stops,stop_name,ja,瀬戸岡,,,瀬戸岡
stops,stop_name,en,Sedoka,,,瀬戸岡
stops,stop_name,ja-Hrkt,せとおか,,,瀬戸岡
stops,stop_name,ja,瀬戸岡上賀多,,,瀬戸岡上賀多
stops,stop_name,en,Sedokakamigata,,,瀬戸岡上賀多
stops,stop_name,ja-Hrkt,せとおかかみかた,,,瀬戸岡上賀多
stops,stop_name,ja,瀬戸岡中賀多,,,瀬戸岡中賀多
stops,stop_name,en,Sedoka-nakagata,,,瀬戸岡中賀多
stops,stop_name,ja-Hrkt,せとおかなかかた,,,瀬戸岡中賀多
stops,stop_name,ja,瀬戸岡会館入口,,,瀬戸岡会館入口
stops,stop_name,en,Sedokakaikan-iriguchi,,,瀬戸岡会館入口
stops,stop_name,ja-Hrkt,せどおかかいかんいりぐち,,,瀬戸岡会館入口
stops,stop_name,ja,瀬戸岡御堂橋,,,瀬戸岡御堂橋
stops,stop_name,en,Sedokamido-bashi Bridge,,,瀬戸岡御堂橋
stops,stop_name,ja-Hrkt,せどおかみどうばし,,,瀬戸岡御堂橋
stops,stop_name,ja,熊野神社前,,,熊野神社前
stops,stop_name,en,Kumano-jinja  Shrine,,,熊野神社前
stops,stop_name,ja-Hrkt,くまのじんじゃまえ,,,熊野神社前
stops,stop_name,ja,熱海,,,熱海
stops,stop_name,en,Atami,,,熱海
stops,stop_name,ja-Hrkt,あたみ,,,熱海
stops,stop_name,ja,片倉かまぬき公園,,,片倉かまぬき公園
stops,stop_name,en,Katakura-kamanuki Park,,,片倉かまぬき公園
stops,stop_name,ja-Hrkt,かたくらかまぬきこうえん,,,片倉かまぬき公園
stops,stop_name,ja,片倉まちの広場,,,片倉まちの広場
stops,stop_name,en,Katakura　machi　no　hiroba,,,片倉まちの広場
stops,stop_name,ja-Hrkt,かたくらまちのひろば,,,片倉まちの広場
stops,stop_name,ja,片倉台,,,片倉台
stops,stop_name,en,Katakuradai,,,片倉台
stops,stop_name,ja-Hrkt,かたくらだい,,,片倉台
stops,stop_name,ja,片倉台入口,,,片倉台入口
stops,stop_name,en,Katakuradai-iriguchi,,,片倉台入口
stops,stop_name,ja-Hrkt,かたくらだいいりぐち,,,片倉台入口
stops,stop_name,ja,片倉台北,,,片倉台北
stops,stop_name,en,Katakuradai-kita,,,片倉台北
stops,stop_name,ja-Hrkt,かたくらだいきた,,,片倉台北
stops,stop_name,ja,片倉台慈眼寺南,,,片倉台慈眼寺南
stops,stop_name,en,Katakuradai　jigen-ji　Temple　Minami,,,片倉台慈眼寺南
stops,stop_name,ja-Hrkt,かたくらだいじげんじみなみ,,,片倉台慈眼寺南
stops,stop_name,ja,片倉台打越公園,,,片倉台打越公園
stops,stop_name,en,Katakuradai-uchikoshi Park,,,片倉台打越公園
stops,stop_name,ja-Hrkt,かたくらだいうちこしこうえん,,,片倉台打越公園
stops,stop_name,ja,牛沼,,,牛沼
stops,stop_name,en,Ushinuma,,,牛沼
stops,stop_name,ja-Hrkt,うしぬま,,,牛沼
stops,stop_name,ja,物見塚,,,物見塚
stops,stop_name,en,Monomizuka,,,物見塚
stops,stop_name,ja-Hrkt,ものみづか,,,物見塚
stops,stop_name,ja,犬目,,,犬目
stops,stop_name,en,Inume,,,犬目
stops,stop_name,ja-Hrkt,いぬめ,,,犬目
stops,stop_name,ja,狐塚,,,狐塚
stops,stop_name,en,Kitsunezuka,,,狐塚
stops,stop_name,ja-Hrkt,きつねづか,,,狐塚
stops,stop_name,ja,玉の内,,,玉の内
stops,stop_name,en,tamanouchi,,,玉の内
stops,stop_name,ja-Hrkt,たまのうち,,,玉の内
stops,stop_name,ja,玉の内会館下,,,玉の内会館下
stops,stop_name,en,tamanouchikaikanshita,,,玉の内会館下
stops,stop_name,ja-Hrkt,たまのうちかいかんした,,,玉の内会館下
stops,stop_name,ja,玉川,,,玉川
stops,stop_name,en,Tamagawa,,,玉川
stops,stop_name,ja-Hrkt,たまがわ,,,玉川
stops,stop_name,ja,玉川二丁目,,,玉川二丁目
stops,stop_name,en,Tamagawa 2-chome,,,玉川二丁目
stops,stop_name,ja-Hrkt,たまがわにちょうめ,,,玉川二丁目
stops,stop_name,ja,玉川神社,,,玉川神社
stops,stop_name,en,Tamagawa-jinja Shrine,,,玉川神社
stops,stop_name,ja-Hrkt,たまがわじんじゃ,,,玉川神社
stops,stop_name,ja,玉川神社前,,,玉川神社前
